"250199987","KRAK”W-BIELANY-KLASZTOR","95505"
"250209979","KRAK”W-£ G","95604"
"250190390","KRAK”W-OBSERWATORIUM"," 5511"
"250199984","KRAK”W-SWOSZOWICE","95501"
"250190470","KRAK”W-WOLA JUSTOWSKA"," 5551"
"252189991","KRAMSK","93416"
"250170270","KRAPKOWICE","95323"
"249229995","KRASICZYN","96833"
"251220120","KRASIENIN","94818"
"249210060","KRASNA","96731"
"252209993","KRASNE","93652"
"253239995","KRASNE","92932"
"251239997","KRASNYSTAW"," 4903"
"250209981","KRASOCIN","95648"
"251180110","KRASZEWICE","94425"
"252200270","KRASZEWO","93666"
"250229987","KRAåNIK LUBELSKI","95848"
"254160070","KR•G","91212"
"249210180","KREMPNA","96712"
"250190170","KR CIWILK","95581"
"250219997","KR PA G”RNA","95755"
"249219993","KROSNO"," 6704"
"349210670","KROSNO","  670"
"252159998","KROSNO ODRZA—SKIE","93103"
"249200370","KROåCIENKO"," 6618"
"251169988","KROåCINA MA£A"," 4204"
"251170110","KROTOSZYN","94331"
"250189988","KR”L”WKA","95412"
"250180190","KRUPSKI M£YN","95459"
"251190080","KRUSZ”W","94528"
"254179997","KRUSZYNA","91323"
"249200470","KRYNICA"," 6623"
"252229994","KRYNICA","93813"
"254190030","KRYNICA MORSKA","91523"
"249209980","KRYNICA-G”RA PARKOWA"," 6624"
"250239987","KRYNICE","95916"
"253220170","KRYPNO KOåCIELNE","92814"
"250180430","KRYWA£D","95424"
"249190280","KRZECZ”W","96546"
"251160050","KRZEMIENIEWO","94248"
"250189999","KRZEPICE","95486"
"252190170","KRZEPOCINEK","93501"
"250199989","KRZESZOWICE","95508"
"250160180","KRZESZ”W","95250"
"252150090","KRZESZYCE","93130"
"253150220","KRZ CIN","92106"
"253200210","KRZYNOW£OGA MA£A","92607"
"253149995","KRZYWIN GRYFICKI","92004"
"252150050","KRZYØ"," 3202"
"253229997","KRZYØEWO"," 2805"
"250200170","KSI•Ø WIELKI","95625"
"253209998","KSI•ØNIK","92645"
"251170390","KSI GINICE","94353"
"250169989","KUDOWA ZDR”J"," 5251"
"250160450","KUDOWA-ZDR”J","95283"
"253190310","KULIGI","92556"
"250170070","KUP","95346"
"254190090","KUROWO BRANIEWSKIE","91550"
"253210270","KURPIE","92703"
"251210250","KURZACZE","94704"
"252160010","KUèNICA CZARNKOWSKA","93253"
"249199963","KUèNICE"," 6523"
"249199977","KUèNICE","96593"
"250219993","KWAS”W","95728"
"251169996","KWIETNO"," 4205"
"249190240","LACHOWICE KRALE","96579"
"253229996","LACHOWO","92820"
"252229992","LACH”WKA","93821"
"249190480","LALIKI"," 6551"
"252150240","LASKI","93101"
"252210110","LASKI","93747"
"250169991","LAS”WKA","95212"
"250229992","LASZKI","95802"
"252179994","L•D","93313"
"250160520","L•DEK-ZDR”J"," 5208"
"254209998","LECHOWO","91609"
"252200120","LEGIONOWO"," 3603"
"351160415","LEGNICA","  415"
"254200010","LELKOWO","91617"
"250190110","LEL”W","95563"
"253210190","LESINY WIELKIE","92714"
"349220690","LESKO","  690"
"249190140","LESKOWIEC"," 6505"
"249220120","LESZCZOWATE","96819"
"252200260","LESZNO","93665"
"351160418","LESZNO","  418"
"251150330","LEåNA","94108"
"253189998","LEåNA HUTA","92441"
"250189992","LEåNICA","95447"
"250160470","LEWIN K£ODZKI","95217"
"250229995","LEØAJSK"," 5805"
"354170125","L BORK","  125"
"250190160","LGOTA G”RNA"," 5504"
"249190030","LIBERT”W"," 6501"
"253190220","LIDZBARK"," 2505"
"254200080","LIDZBARK WARMI—SKI"," 1601"
"249199982","LIGAS”WKA-Z•B","96580"
"250180230","LIGOTA G”RNA","95491"
"251170240","LIGOTA PI KNA","94312"
"250189985","LIGOTA TWORKOWSKA","95405"
"249200180","LIMANOWA"," 6605"
"253140130","LINIE","92010"
"250169986","LIPA","95273"
"249229984","LIPA","96847"
"250229999","LIPA","95836"
"253239988","LIPINA","92917"
"250180350","LIPINY","95435"
"249209995","LIPNICA DOLNA","96650"
"249190920","LIPNICA WIELKA","98501"
"253149998","LIPNIK (LIPKI)"," 2003"
"249190290","LIPOWA","96540"
"254199995","LIPOWINA"," 1550"
"254180170","LISEWO"," 1406"
"254189991","LISEWO","91452"
"250219986","LISIA G”RA","95707"
"251169998","LISIEC","94222"
"251180050","LISK”W","94451"
"253150130","LISOWO","92119"
"252229998","LIWSKIE MOSTY","93815"
"250160170","LUBACH”W","95256"
"250239994","LUBACZ”W"," 5904"
"252189989","LUBANIE","93445"
"251159990","LUBA—","94118"
"254180160","LUBA—","91406"
"251220090","LUBART”W","94822"
"249219987","LUBATOWA","96754"
"253190120","LUBAWA","92523"
"251159983","LUBIAT”W","94161"
"250170040","LUBICZ","95352"
"251199985","LUBIE—","94513"
"249190230","LUBIE—","96551"
"251150020","LUBI CIN","94159"
"252150130","LUBIKOWO","93128"
"251160190","LUBIN","94225"
"252150180","LUBINICKO-åWIEBODZIN"," 3104"
"351220495","LUBLIN-RADAWIEC","  495"
"250189996","LUBLINIEC"," 5402"
"252150140","LUBNIEWICE","93151"
"251209988","LUBOCHNIA","94628"
"251150350","LUBOMIERZ","94103"
"250160120","LUBOMIN","95258"
"254200090","LUBOMINO","91603"
"252170340","LUBONIEC","93368"
"249190320","LUBO— WIELKI"," 6639"
"250179993","LUBOTY—","95304"
"251149996","LUBSKO","94009"
"251190020","LU∆MIERZ","94553"
"251199999","LU∆MIERZ"," 4501"
"249200090","LUS£AWICE","96651"
"252150160","LUTOL SUCHY","93117"
"251190090","LUTOS£AWICE RZ•DOWE","94523"
"249220230","LUTOWISKA","96807"
"253170150","LUT”WKO","92328"
"253200230","LUTRY","92654"
"250180330","£AB DY","95436"
"253150070","£AB DZIE","92129"
"252189986","£AB DZIN","93455"
"252179984","£ABISZYN","93358"
"249209971","£ABOWA"," 6614"
"249200280","£ABOWA","96662"
"250160140","£AGIEWNIKI","95259"
"250220190","£A—CUT","95805"
"249200080","£APAN”W","96649"
"249200460","£APSZE NIØNE","96611"
"253190110","£ASIN","92524"
"251190070","£ASK","94530"
"251200150","£AZISKA"," 4605"
"252220080","£AZ”W","93823"
"249200020","£AZY"," 6652"
"250190220","£AZY","95540"
"249200260","£•CKO"," 6612"
"250179992","£•KA","95315"
"354170120","£EBA","  120"
"250180080","£EBKI","95473"
"251220150","£ CZNA","94816"
"251210060","£ KAWICA","94730"
"251140040","£ KNICA","94003"
"253210020","£ ØANY","92739"
"254170120","£OBZOWO","91309"
"253179989","£OBØENICA"," 2302"
"249190210","£ODYGOWICE","96548"
"251209997","£OKIETKA","94620"
"251230020","£OMAZY","94926"
"252179992","£OM”W","93308"
"249200320","£OPUSZNA"," 6616"
"252229996","£OSICE","93810"
"250179998","£OSI”W"," 5350"
"252190150","£OWICZ","93507"
"250229984","£OWISKO","95816"
"251150130","£OZY","94137"
"351190465","£”Dè-LUBLINEK","  465"
"251199983","£”Dè-WIDZEW","94540"
"252150040","£UBIANKA","93140"
"250180260","£UBIE G”RNE","95448"
"252209990","£UBIEC","93624"
"251229991","£UBKI","94851"
"251170230","£UCZYNA","94315"
"251220020","£UK”W","94838"
"254170090","£UPAWSKO","91351"
"249200530","£YSA POLANA"," 6631"
"251199986","£YSZKOWICE","94550"
"250190310","MACZKI","95521"
"249199969","MAGURKA","96559"
"250210160","MAJDAN KR”LEWSKI","95763"
"250239993","MAJDAN WIELKI","95914"
"252220170","MAKAR”WKA","93805"
"250180410","MAKOSZOWY","95429"
"249190190","MAK”W PODHALA—SKI"," 6507"
"254199994","MALBORK","91503"
"254170050","MALCZKOWO","91329"
"251160240","MALCZYCE","94216"
"250200080","MA£OGOSZCZ","95644"
"253200090","MA£SZEWO","92628"
"250199976","MA£USY WIELKIE","95569"
"253210060","MARADKI","92735"
"253220180","MARIANOWO"," 2804"
"253220330","MARIANOWO II"," 2858"
"252140150","MASZEWO","93002"
"253159996","MASZEWO","92121"
"250239983","MATCZE","95933"
"251210260","MAZAN”W","94702"
"249180070","MAZA—COWICE","96421"
"253170290","M•KOWARSKO","92369"
"253179996","M•KOWARSKO","92323"
"250190420","M TK”W","95504"
"253220240","M ØENIN","92804"
"252160030","MIA£Y","93247"
"254160110","MIASTKO"," 1202"
"252219996","MI•SE","93742"
"252239996","MICHA£KI","93902"
"252160150","MICHORZEWO","93229"
"252160330","MICHORZEWO II","93297"
"251220080","MICH”W","94824"
"254159999","MIECH CINO","91105"
"250200210","MIECH”W"," 5604"
"252209994","MIEDNIEWICE","93603"
"350210577","MIELEC","  577"
"250210210","MIELEC","95765"
"253140150","MIEL CIN","92003"
"253169992","MIEL CIN","92204"
"253209987","MIELNO"," 2603"
"254160050","MIELNO","91214"
"250160310","MIEROSZ”W","95238"
"252149996","MIESZKOWICE","93016"
"251170180","MI DZYB”RZ","94319"
"249190130","MI DZYBRODZIE BIALSKIE"," 6506"
"250160630","MI DZYG”RZE","95207"
"250160650","MI DZYLESIE","95202"
"251220010","MI DZYRZEC PODLASKI","94842"
"252150150","MI DZYRZECZ","93123"
"252239994","MIK£ASZE","93912"
"252190060","MIKO£AJEWO","93550"
"353210280","MIKO£AJKI","  280"
"250189978","MIKO£”W","95422"
"254170060","MIKOROWO","91352"
"253210360","MIKOSZE","92757"
"251199998","MIKULIN","94554"
"253179999","MILACHOWO","92358"
"251199990","MILEJ”W","94518"
"251170140","MILICZ","94326"
"249190410","MIL”WKA","96521"
"252160040","MI£KOWO","93248"
"250159996","MI£K”W","95111"
"250219985","MI£OCIN","95708"
"254180180","MI£ORADZ","91401"
"254189995","MIRACHOWO","91423"
"251180150","MIRK”W","94450"
"250229991","MIROCIN"," 5850"
"253160130","MIROS£AWIEC","92210"
"250150510","MIRSK","95137"
"249200360","MIZERNA"," 6636"
"353200270","M£AWA","  270"
"250160540","M£OTY","95278"
"253210040","M£YNOWO","92736"
"249230010","M£YNY","96902"
"250209982","MNISZEK","95639"
"252190050","MOCHOWO","93535"
"352200362","MODLIN","  362"
"252189990","MODZEROWO","93421"
"250180440","MODZUR”W","95421"
"252179986","MOGILNO","93342"
"253190230","MOKRY LAS","92553"
"253220150","MO—KI","92818"
"253220310","MO—KI","92852"
"250209977","MORAWICA","95641"
"252220160","MORDY","93809"
"249200910","MORSKIE OKO"," 6634"
"249200560","MORSKIE OKO","96660"
"252149997","MORY—","93022"
"252160180","MOSINA","93222"
"251230050","MOSTY","94921"
"251199988","MOSZCZENICA","94524"
"253170280","MOTYL","92368"
"253210340","MR•GOWO","92755"
"251200190","MROCZK”W","94609"
"249189999","MSZANA","96429"
"249209986","MSZANA DOLNA"," 6607"
"249200980","MSZANA DOLNA"," 6669"
"251200010","MSZCZON”W","94643"
"250190330","MURCKI","95513"
"249200490","MUSZYNA"," 6628"
"249229992","MYCZKOWCE","96813"
"250150140","MYS£AKOWICE","95119"
"250160080","MYS£AK”W","95262"
"250190540","MYSZK”W","95553"
"253210210","MYSZYNIEC"," 2750"
"249199995","MYåLENICE","97513"
"252140020","MYåLIB”RZ","93023"
"254199997","MYåLIWIEC","91516"
"250209996","NAG£OWICE","95637"
"252170170","NAGRADOWICE","93319"
"251229993","NA£ CZ”W"," 4805"
"251170290","NAMYS£”W"," 4304"
"252230040","NAREW","93920"
"252230230","NAREW ATSO","93954"
"252230240","NAREWKA","93953"
"252230060","NAREWKA","93918"
"250230090","NAROL","95907"
"249200420","NIEDZICA"," 6654"
"250169988","NIEDèWIEDNIK","95230"
"253210150","NIEDèWIEDZIE","92720"
"249209983","NIEDèWIEDè","96625"
"252210090","NIEG”W","93770"
"252219997","NIEG”W"," 3703"
"250230020","NIELISZ"," 5952"
"250160230","NIEMCZA","95249"
"252229993","NIEMOJKI","93812"
"250160640","NIEMOJ”W","95201"
"252209997","NIEPOKALAN”W"," 3606"
"254170220","NIESIO£OWICE-RZEPISKA","91357"
"254170130","NIEZABYSZEWO","91310"
"250190020","NIEZNANICE","95575"
"253179994","NIEØYCHOWO","92308"
"253219996","NIKUTOWO"," 2701"
"250199982","NIWKA","95518"
"250180070","NIWKI","95490"
"252160090","NOJEWO","93240"
"250210020","NOS”W","95752"
"250190360","NOWA G”RA","95511"
"250169993","NOWA MORAWA","95206"
"254190020","NOWA PAS£ KA","91526"
"250169995","NOWA RUDA","95228"
"250160370","NOWA RUDA-S£UPIEC","95227"
"250210040","NOWA S£UPIA","95750"
"251150050","NOWA S”L","94166"
"252209992","NOWA SUCHA","93609"
"251229998","NOWA WIEå"," 4803"
"251220110","NOWA WIEå","94853"
"252170260","NOWA WIEå PODG”RNA","93310"
"253169989","NOWA WIEå UJSKA"," 2203"
"252180020","NOWA WIEå WIELKA","93453"
"252180340","NOWA WIEå WIELKA II","93463"
"253239994","NOWA WOLA","92901"
"249190640","NOWE BYSTRE","96509"
"249199981","NOWE BYSTRE-S£ODYCZKI","96582"
"252230080","NOWE MASIEWO","93917"
"252209987","NOWE MIASTO","93640"
"253190150","NOWE MIASTO","92520"
"253150060","NOWOGARD","92130"
"251150220","NOWOGRODZIEC","94123"
"253219995","NOWOGR”D","92709"
"251150030","NOWOGR”D BOBRZA—SKI","94154"
"252239999","NOWOSADY","93915"
"252230010","NOWOSADY","93923"
"249220090","NOWOSIELCE","96850"
"253230170","NOWOSI”£KI","92952"
"253230150","NOWOSI”£KI","92912"
"249220110","NOWOTANIEC","96817"
"253239987","NOWOWOLA","92924"
"253220280","NOWY CYDZYN"," 2855"
"249190330","NOWY DW”R"," 6510"
"253239985","NOWY DW”R","92929"
"252209998","NOWY DW”R MAZOWIECKI","93633"
"253199990","NOWY FOLWARK","92539"
"250160570","NOWY GIERA£T”W","95211"
"253180170","NOWY JASINIEC","92418"
"250230120","NOWY LUBLINIEC"," 5905"
"253200070","NOWY RAMUK","92631"
"349200660","NOWY S•CZ","  660"
"254190130","NOWY STAW","91510"
"249200960","NOWY TARG-KOWANIEC","96668"
"254189993","NOWY WIEC","91407"
"249209998","NOWY WIåNICZ","96653"
"249210120","NOWY ØMIGR”D","96719"
"252230160","NURZEC","93906"
"250170230","NYSA","95325"
"249190520","OBIDOWA"," 6516"
"254170030","OBJAZDA","91335"
"250200350","OBL GOREK","95665"
"250200030","OBL G”R","95652"
"251160220","OBORNIKI åL•SKIE","94221"
"252160080","OBORNIKI WIELKOPOLSKIE","93241"
"252160320","OBORNIKI WIELKOPOLSKIE II","93296"
"250229996","OBSZA","95817"
"249180080","OCHABY","96419"
"249209981","OCHOTNICA DOLNA","96621"
"249200290","OCHOTNICA G”RNA","96620"
"253189991","OCYPEL","92437"
"251170130","ODOLAN”W","94327"
"251200110","ODRZYW”£","94622"
"253229989","OGR”DEK","92831"
"250190340","OJC”W","95515"
"251159994","OKMIANY","94127"
"253160080","OKONEK","92219"
"250209997","OKSA","95638"
"254169996","OKUNINO","91204"
"254220090","OLECKO"," 1802"
"250189970","OLESNO","95480"
"250209990","OLESNO"," 5607"
"250190290","OLEWIN"," 5506"
"252199993","OLGANOWO","93525"
"250199993","OLKUSZ"," 5519"
"252229995","OLSZANKA","93807"
"253200060","OLSZEWKI","92650"
"353200272","OLSZTYN","  272"
"252230180","OLSZYN","93951"
"250170030","O£AWA","95353"
"250179999","O£AWA"," 5310"
"250160510","O£DRZYCHOWICE K£ODZKIE","95216"
"250199997","O£UDZA","95554"
"252169990","OPALENICA","93225"
"252199999","OPATOWIEC","93527"
"250159997","OPAWA","95101"
"252190140","OPIESIN","93551"
"252199996","OPIESIN-G£OGOWA"," 3550"
"251200130","OPOCZNO","94651"
"251209999","OPOCZNO"," 4603"
"350170530","OPOLE","  530"
"251219997","OPOLE LUBELSKIE"," 4706"
"251210190","OPOLE LUBELSKIE","94742"
"254209996","ORNETA","91605"
"249210160","ORZECH”WKA","96757"
"250180480","ORZESZE","95416"
"252230130","ORZESZKOWO","93911"
"252210260","ORZESZYN","93702"
"253210070","ORZYSZ","92734"
"251160110","OSETNO","94234"
"253180120","OSIE","92427"
"249199999","OSIEK","96574"
"249190270","OSIELEC","96545"
"253180210","OSIELSKO","92409"
"250179989","OSINA MA£A","95358"
"252140030","OSIN”W DOLNY","93019"
"251180160","OSJAK”W","94416"
"253220120","OSOWIEC","92822"
"251210220","OS”WKA","94706"
"253160020","OS”WKO","92253"
"353210285","OSTRO£ KA","  285"
"253210310","OSTRO£ KA","92740"
"250160320","OSTROSZOWICE","95281"
"250160330","OSTROSZOWICE"," 5204"
"253159998","OSTROWICE","92128"
"250210010","OSTROWIEC åWI TOKRZYSKI","95753"
"253190160","OSTROWITE","92519"
"253190260","OSTROWITE","92503"
"254189992","OSTROWITE","91414"
"252199997","OSTROWY"," 3506"
"250219991","OSTROWY TUSZOWSKIE","95723"
"252219999","OSTR”W MAZOWIECKA","93759"
"251170120","OSTR”W WIELKOPOLSKI","94329"
"251170160","OSTRZESZ”W","94321"
"252140110","OåNO LUBUSKIE","93008"
"250190440","OåWI CIM","95503"
"250170250","OTMUCH”W"," 5305"
"251199987","OZORK”W","94548"
"250229993","OØA—SK"," 5806"
"251189993","OØAR”W","94408"
"250170220","PACZK”W","95324"
"250150240","PACZYN","95104"
"253200050","PAJTUNY","92634"
"252180060","PAKOå∆","93446"
"252160160","PAPRO∆"," 3204"
"250150250","PAPROTKI"," 5106"
"254190160","PAS£ K","91507"
"250160420","PASTERKA","95222"
"251159997","PASTERZOWICE"," 4150"
"250189977","PAW£OWICZKI","95425"
"251209990","PETRYKOZY","94615"
"249190310","PEWEL MA£A","96541"
"249199989","PEWEL WIELKA","96542"
"251220160","PIASKI","94810"
"252209991","PIAST”W","93612"
"254179992","PIASZCZYNA","91302"
"249199985","PIEK£O","96514"
"250170380","PIELGRZYM”W","95307"
"254209997","PIENI ØNO","91611"
"251150210","PIE—SK","94126"
"251169985","PIERSNA","94254"
"251159987","PIESZK”W","94117"
"251230070","PIESZOWOLA","94917"
"253190080","PIETRZWA£D","92526"
"251149998","PIETRZYK”W","94005"
"250220010","PILASZKOWICE","95850"
"252210280","PILAWA","93775"
"250150050","PILCHOWICE","95133"
"251200260","PILCZYCA","94603"
"250190210","PILICA","95543"
"252180140","PILICH","93457"
"249210010","PILZNO","96743"
"353160230","PI£A","  230"
"253160210","PI£AWA","92257"
"250160280","PI£AWA G”RNA","95242"
"251210110","PIONKI","94721"
"251190120","PIOTRK”W TRYBUNALSKI","94519"
"252170220","PIOTROWO","93316"
"250219973","PI”RK”W","95759"
"253229993","PISANICA"," 2853"
"253210110","PISZ","92727"
"249200410","PIWNICZNA"," 6619"
"249200920","PIWNICZNA"," 6655"
"250190180","PIWO—","95546"
"252229997","PLATER”W"," 3802"
"252220150","PLATER”W","93855"
"251179993","PLESZEW","94343"
"251190140","PLUCICE","94551"
"251150310","P£AWNA","94112"
"253170130","P£AZOWO","92335"
"352190360","P£OCK","  360"
"253150210","P£OTNO","92107"
"253150040","P£OTY","92136"
"251159993","P£”CZKI DOLNE"," 4105"
"250189990","P£UØNICZKA"," 5450"
"254210040","PNIEWO","91706"
"252169998","PNIEWY","93238"
"250150030","POBIEDNA","95129"
"252170120","POBIEDZISKA","93330"
"252160020","PODANIN","93254"
"251180040","PODD BICE","94442"
"253220230","PODG”RZE","92806"
"253140030","PODGRODZIE","92024"
"250239988","PODHAJCE","95913"
"252140170","PODOåNO","93052"
"250160460","PODZAMEK","95219"
"250170260","POG”RZE","95322"
"250179994","POK”J"," 5301"
"249220220","POLANA","96808"
"249190670","POLANA CHOCHO£OWSKA"," 6525"
"250160490","POLANICA-ZDR”J","95298"
"253239997","POLANKI","92918"
"250209989","POLANOWICE","95614"
"254160080","POLAN”W","91207"
"251160150","POLKOWICE DOLNE"," 4202"
"250219979","PO£ANIEC","95730"
"253169997","PO£CZYN-ZDR”J"," 2201"
"254239998","POMORZE","91903"
"249199997","PONIKIEW","96565"
"250189980","POPIEL”W","95406"
"253239998","POPIO£”WKA","92920"
"253150050","PORADZ","92132"
"250199998","PORAJ","95562"
"249199996","POR•BKA","96564"
"250199979","POR BA","95547"
"249200510","PORONIN"," 6629"
"249200930","PORONIN"," 6656"
"250209984","POSZYNA (K£AJ)","95663"
"252200060","POåWI TNE"," 3602"
"250230050","POTURZYN","95915"
"253219991","POWA£CZYN","92728"
"252170150","POWIDZ","93325"
"253169998","POWOJEWO","92228"
"352160330","POZNA—-£AWICA","  330"
"253150150","POèRZAD£O WIELKIE","92116"
"249200210","P”£RZECZKI","96630"
"253190070","PRABUTY"," 2503"
"253220060","PROSTKI","92829"
"250179996","PR”SZK”W","95332"
"249229988","PRUCHNIK","96839"
"250170320","PRUDNIK"," 5307"
"250170530","PRUDNIK","95360"
"253159990","PRUSIM","92135"
"250209986","PRUSY","95606"
"252200210","PRUSZK”W","93662"
"253209993","PRZASNYSZ"," 2605"
"252170080","PRZEB DOWO","93337"
"253179984","PRZECHLEWO","92349"
"253220110","PRZECHODY"," 2854"
"251190160","PRZEDB”RZ","94506"
"252209999","PRZEDWOJEWO"," 3601"
"252200010","PRZEDWOJEWO","93659"
"251220030","PRZEGALINY DUØE","94835"
"250199981","PRZEGINIA","95519"
"251150160","PRZEJ S£AW","94133"
"253150190","PRZELEWICE"," 2102"
"254229999","PRZE£OMKA","91851"
"349220695","PRZEMYåL","  695"
"254210050","PRZERWANKI","91704"
"251159986","PRZESIECZANY","94122"
"250150210","PRZESIEKA","95110"
"250230040","PRZEWALE","95917"
"250170120","PRZEWORNO","95337"
"250229986","PRZEWORSK","95804"
"250189969","PRZYSTAJ—","95481"
"251209989","PRZYSUCHA","94617"
"249219999","PSTR•GOWA","96740"
"251220180","PSZCZELA WOLA","94808"
"249180010","PSZCZYNA"," 5409"
"250160090","PSZENNO"," 5250"
"253210180","PTAKI","92715"
"253210290","PTAKI","92752"
"249200240","PTASZKOWA"," 6609"
"251190050","PUCZNIEW"," 4503"
"251210120","PU£AWY"," 4705"
"249210210","PU£AWY DOLNE","96751"
"252210050","PU£TUSK"," 3701"
"253149994","PYRZYCE","92008"
"249200190","RABA NIØNA","96664"
"249190470","RABA WYØNA","96527"
"249229991","RABE","96810"
"249190370","RABKA"," 6512"
"252200030","RACI•Ø","93643"
"253210120","RACIB”R","92724"
"350180540","RACIB”RZ","  540"
"250170540","RAC£AWICE åL•SKIE","95361"
"253220020","RACZKI","92844"
"250220180","RADAWA","95807"
"251219999","RADOM"," 4708"
"351219994","RADOM","  485"
"251160030","RADOMICKO","94252"
"251199993","RADOMSKO","94505"
"251169986","RADOMYåL","94249"
"250210230","RADOMYåL WIELKI","95715"
"253180020","RADOSTOWO"," 2401"
"252180310","RADOSZEWICE"," 3408"
"251209992","RADOSZYCE","94606"
"249190890","RADZIECHOWY"," 6552"
"250200250","RADZIEMICE","95616"
"253220130","RADZI£”W","92819"
"249190050","RADZISZ”W","96573"
"251160320","RADZY—"," 4251"
"251220040","RADZY— PODLASKI","94898"
"251229999","RADZY— PODLASKI"," 4801"
"253180160","RADZY—-FIJEWO","92421"
"249190540","RAJCZA","96515"
"250210110","RAK”W","95740"
"250219975","RANIØ”W WILKI","95756"
"253229995","RANTY","92840"
"250180150","RASZOWA","95461"
"249190610","RATU£”W","96590"
"249199962","RATU£”W"," 6550"
"253159999","RED£O"," 2150"
"253209985","REKOWNICA","92621"
"353150210","RESKO-SM”LSKO","  210"
"254180080","R BISKA","91425"
"250150060","R BISZ”W","95130"
"250159995","R DZINY","95115"
"254190230","ROGITY","91530"
"252160060","ROGOèNO","93345"
"250170210","ROG”W OPOLSKI","95327"
"251190060","ROKICINY","94533"
"250180310","ROKITNICA","95440"
"253190240","ROKITNICA","92508"
"252150290","ROKITNO","93154"
"253209986","ROMANY-SEBORY","92604"
"250210250","ROPCZYCE","95706"
"251189996","ROSZKOWICE","94406"
"250160250","ROåCISZ”W","95246"
"253199992","ROZAJNY","92531"
"249200120","ROZDZIELE","96645"
"254180010","ROZEWIE"," 1401"
"253210170","ROZOGI","92719"
"249190260","ROZTOKI","96543"
"249220290","ROZTOKI G”RNE","96801"
"253170110","ROZWORY","92336"
"249209991","ROØN”W"," 6604"
"251180230","ROØN”W","94403"
"253200160","R”G","92615"
"253230020","R”ØANYSTOK"," 2901"
"253170030","R”ØKI-D BIE","92355"
"253199994","RUDA","92507"
"250220150","RUDA £A—CUCKA","95851"
"251230110","RUDA OPALIN","94911"
"250230110","RUDA R”ØANIECKA","95905"
"251160140","RUDNA","94228"
"250229997","RUDNIK","95824"
"249180090","RUDZICA","96420"
"253199998","RUDZIENICE","92530"
"253180130","RULEWO","92426"
"253209996","RUMY","92637"
"254209995","RUNOWO","91607"
"251209994","RUSIN”W","94652"
"251200140","RUSZKOWICE","94659"
"254229996","RUTKA TARTAK","91818"
"252210290","RYBIENKO","93777"
"250180510","RYBNIK","95493"
"250180520","RYBNIK"," 5408"
"252239993","RYBO£Y","93921"
"249220070","RYBOTYCZE","96826"
"249190580","RYCERKA G”RNA","96511"
"253199995","RYCHLIKI"," 2501"
"251170260","RYCHTAL","94308"
"250190230","RYCZ”W","95541"
"252160050","RYCZYW”£","93249"
"250180540","RYDU£TOWY","95409"
"250200050","RYKOSZYN","95647"
"253210030","RYN","92738"
"251159988","RZ•SINY","94115"
"251199992","RZEJOWICE","94507"
"350220580","RZESZ”W-JASIONKA","  580"
"252189988","RZESZYN","93432"
"252219986","RZEWNIE","93760"
"251200160","RZUC”W","94658"
"251200050","SADKOWICE","94633"
"250210080","SADK”W","95745"
"250219972","SADK”W"," 5752"
"252210060","SADOWNE","93753"
"250239985","SAHRY—","95919"
"249220190","SAKOWCZYK","96852"
"254199993","SA£KOWICE","91505"
"253179992","SAMOKL SKI","92305"
"350210585","SANDOMIERZ","  585"
"251140110","SANICE","94013"
"249220080","SANOK-TREPCZA"," 6805"
"252159993","SANTOK","93135"
"251210290","SARN”WEK DUØY","94751"
"250229989","SARZYNA","95819"
"251239994","SAWIN","94910"
"254219998","S•TOPY-SAMULEWO","91703"
"254230020","SEJNY","91904"
"251180340","SEMP”£KI","94453"
"252219988","SEROCK","93745"
"252210250","SEROCZYN","93769"
"252219992","SEROCZYN"," 3707"
"250200140","S DZISZ”W","95633"
"253160010","S POLNO WIELKIE","92234"
"253200020","S TAL","92641"
"254220050","SIDORY","91850"
"249190360","SIDZINA","96534"
"352220385","SIEDLCE","  385"
"250189994","SIEDLEC","95455"
"253210010","SIEDLISKA","91701"
"251150260","SIEKIERCZYN","94119"
"250200020","SIEKIERNO","95656"
"250200220","SIELEC"," 5605"
"251179999","SIELEC STARY","94330"
"251180190","SIEMIANICE","94409"
"250190560","SIEMIANOWICE åL•SKIE","95585"
"252229999","SIEMIATYCZE","93818"
"251180180","SIEMKOWICE","94410"
"249199986","SIENIAWA"," 6517"
"250229985","SIENIAWA","95809"
"250140020","SIENIAWKA","95001"
"252210220","SIENNICA","93708"
"249190060","SIEPRAW","96571"
"251180090","SIERADZ"," 4401"
"251180350","SIERADZ-DZIGORZEW"," 4404"
"253140180","SIERAKOWO","92053"
"254160060","SIERAKOWO","91211"
"250189997","SIERAK”W","95476"
"249201010","SIERCZA"," 6670"
"253189996","SIEROS£AW","92425"
"252190020","SIERPC","93540"
"250190030","SILNICZKA"," 5501"
"253160070","SILNOWO","92222"
"252210180","SINO£ KA","93768"
"252219995","SINO£ KA"," 3705"
"251170070","SKA£”W","94336"
"251210140","SKARYSZEW","94715"
"251200210","SKARØYSKO KAMIENNA","94655"
"252190010","SK PE (WYMYåLIN)","93539"
"250230010","SKIERBIESZ”W","95928"
"251200030","SKIERNIEWICE"," 4601"
"249180120","SKOCZ”W","96416"
"252179991","SKOKI","93343"
"250219974","SKOLANKOWSKA WOLA","95758"
"251199994","SKOTNIKI","94511"
"251220130","SKOWIESZYNEK","94854"
"250200120","SKRONI”W"," 5602"
"253190280","SKRWILNO","92502"
